"id","name","status","city_id","zipcode","address","neighborhood","term","term_ended_at","term_status","execution_percentual","execution_end_at","type_of_education","type_of_project","type_of_work","work_classification","fnde_value","funded_by","document","entity_name","bidding_modality","bidding_number","bidding_homologated_at","contract_signed_at","contract_end_at","contract_value","inspected_at","inspection_status","observation","paid_value","paided_at","created_at","updated_at","latitude","longitude","deleted_at","clean_name","execution_start_at","schedule_image","visible","official_lat","official_long","geocoder_city","geocoder_address"
30745,"E. M. POVOADO AREINHAS",1,4062,65190000,"RUA BEIRA RIO","RURAL","7498/2014","2019-01-30",2,70,"2018-12-30",1,11,3,2,"1021861.82",1,"6240352000109","PREF MUN DE PRIMEIRA CRUZ",1,"32013","2013-08-23","2013-08-27","2017-03-03","1006423.83","2018-05-16",1,"","776614.98","2018-05-31","2017-03-05 18:05:07.415159","2018-07-27 21:06:00.502199","-2.6936183","-43.3680788","","E. M. Povoado Areinhas","2013-08-27","","","-2.6936183","-43.3680788","Primeira Cruz",""
1015991,"Escola nova com 06 Salas Povoado Tabuleiro Grande ",1,3080,57660000,"RUA EM PROJETO A","POVOADO TABULEIRO GRANDE                                                                            ","30058/2014","2019-05-29",2,17,"2018-12-28",1,11,"",2,"926052.53",1,"12227351000119","PREF MUN DE ANADIA",7,"32016","2016-05-20","2016-05-23","2019-05-23","923425.46","2018-06-27",1,"","185210.51","2018-05-31","2017-03-05 18:09:04.580727","2018-07-27 21:14:53.647144","-9.6665892","-36.3064595","","Escola Nova Com 06 Salas Povoado Tabuleiro Grande","2016-05-23","","","-9.6665892","-36.3064595","Anadia",""
1003775,"PAC 2 - CRECHE/PRÉ-ESCOLA  001 - ESTANCIA BIQUINI",7,91,45995000,"RUA NOVA PÁTRIA","ESTÂNCIA BIQUINI                                                                                    ","5759/2013","2018-12-31",2,0,"2017-01-12",1,19,3,1,"1294044.26",1,"13650403000128","PREF MUN DE TEIXEIRA DE FREITAS",6,"","2016-07-01","2016-07-12","2017-03-14","1294000","","","","407539.75","2018-05-31","2017-03-05 18:06:25.518761","2018-07-27 21:08:50.821151","-17.5240264","-39.7670549","","PAC 2   Creche/Pré-escola  001   Estancia Biquini","2016-07-12","","","-17.5240264","-39.7670549","Teixeira de Freitas","Rua Nova Pátria"
1017488,"ESCOLA SANTA LUZIA - Xique-Xique - BA",4,878,47400000," POVOADO DE MATA BOI","ZONA RURAL","31666/2014","2018-11-12",2,16,"2018-07-19",1,8,3,2,"133096.34",1,"13880257000127","PREF MUN DE XIQUE-XIQUE",7,"13","2014-08-22","2014-08-18","2017-08-02","132596.71","2018-07-19",4,"Contrato Rescindido","39928.9","2018-05-31","2017-03-05 18:09:23.143613","2018-07-27 21:15:32.552726","-11.0515851","-42.941698","","Escola Santa Luzia   Xique","2014-08-18","","","-11.0515851","-42.941698","Xique-Xique",""
1003717,"EMEI Jardim Roberto (II)",6,3267,6124130,"Rua Cláudio Aparecido Oliveira","Jardim Roberto                                                                                      ","5872/2013","2018-09-28",2,0,"2014-12-26",1,19,3,1,"1298038.17",1,"46523171000104","PREF MUN DE OSASCO",6,"","2017-12-27","2014-06-26","","","","","","207530.29","2018-05-31","2017-03-05 18:06:24.575712","2018-07-27 21:08:48.762272","-23.5478739","-46.8006783","","EMEI Jardim Roberto (Ii)","2014-06-26","","","-23.5478739","-46.8006783","Osasco","Rua Cláudio Aparecido Oliveira"
1003808,"PAC 2 - CRECHE/PRÉ-ESCOLA  004",1,1030,55590000,"TRAVESSA DA RUA A","Camela                                                                                              ","5739/2013","2019-02-14",2,36,"2018-10-31",1,19,3,1,"1288750.66",1,"11294386000108","PREF MUN DE IPOJUCA",1,"4","2016-09-14","2016-11-14","2018-08-07","1486860.06","2018-06-13",1,"","306404.11","2018-05-31","2017-03-05 18:06:26.154796","2018-07-27 21:08:52.189249","-8.5153249","-35.1210238","","PAC 2   Creche/Pré-escola  004","2016-11-14","","","-8.5153249","-35.1210238","Ipojuca","Rua O"
1003802,"PROINFANCIA",1,4026,37262000,"RUA GETULIO GOMES AVELAR","CAMPINHO                                                                                            ","6148/2013","2018-12-31",2,49,"2018-12-31",1,18,3,1,"1819026.65",1,"18244335000110","PREF MUN DE SANTO ANTONIO DO AMPARO",1,"1","2015-11-26","2015-11-26","2018-12-31","1546653.56","2018-07-17",1,"","818388.85","2018-05-31","2017-03-05 18:06:26.041757","2018-07-27 21:08:51.938185","-20.9416267","-44.9200901","","Proinfancia","2015-11-26","","","-20.9416267","-44.9200901","Santo Antônio do Amparo","Rua Getúlio Gomes Avelar"
1015242,"Lotes para implantação de impreendimento público - Loteamento nova Teolândia - Teolândia - BA",1,1247,45465000,"Cara Nova","Centro                                                                                              ","30168/2014","2018-11-25",2,30,"2019-06-30",1,14,3,1,"3533309.29",1,"14196042000154","PREF MUN DE TEOLANDIA",1,"22017","2017-05-31","2017-06-14","2019-06-30","2856608.62","2018-07-10",1,"","847994.23","2018-05-31","2017-03-05 18:08:51.923646","2018-07-27 21:14:25.310226","-13.5615071","-39.5071372","","Lotes para Implantação de Impreendimento Público   Loteamento Nova Teolândia","2017-06-14","","","-13.5615071","-39.5071372","Teolândia",""
1004084,"EMENDA PARLAMENTAR 27560002",1,224,38550000,"Rua Abílio Calixto","Sagrada Familia                                                                                     ","46676/2014","2018-12-15",2,34,"2018-12-15",1,19,"",1,"1201737.61",1,"18591149000158","PREF MUN DE COROMANDEL",7,"72015","2016-02-10","2016-02-10","2019-02-09","1210941.28","2018-07-06",1,"","360521.28","2018-05-31","2017-03-05 18:06:27.623816","2018-07-27 21:08:55.15301","-18.4707725","-47.2067596","","Emenda Parlamentar 27560002","2016-02-10","","","-18.4707725","-47.2067596","Coromandel","Rua Abílio Calixto"
1017637,"POV. SERROTE - Ipecaetá - BA",1,1302,44680000,"LOTEAMENTO NOVO, POV. DO SERROTE","POV. SERROTE","31640/2014","2018-09-25",2,44,"2018-12-20",1,11,3,2,"1019122",1,"13621735000184","PREFEITURA MUNICIPAL DE IPECAETA",7,"62017","2017-12-21","2017-12-21","2018-12-20","797543.73","2018-06-21",1,"","203824.4","2018-05-31","2017-03-05 18:09:24.786294","2018-07-27 21:15:36.091799","-12.3112878","-39.3413753","","Pov. Serrote","2017-12-21","","","-12.3112878","-39.3413753","Ipecaetá",""
1004844,"PAC 2 - CRECHE/PRÉ-ESCOLA  001",6,3833,45936000,"Rua Chile","Cidade Nova                                                                                         ","7429/2013","2018-11-09",2,0,"",1,18,3,1,"1951071.95",1,"13761705000173","PREFEITURA MUNICIPAL DE MUCURI","","","2017-12-12","","2015-07-13","1554516","","","","409521.75","2018-05-31","2017-03-05 18:06:38.489993","2018-07-27 21:09:19.379163","-18.0093149","-39.8550955","","PAC 2   Creche/Pré-escola  001","","","","-18.0093149","-39.8550955","Mucuri","Rua Chile"
1005185,"Creche Bela Vista",1,3618,34525310,"Rua 01 - s/n","Bela Vista                                                                                          ","6518/2013","2019-01-01",2,5,"2019-04-29",1,19,3,1,"1201737.6",1,"18715441000135","PREF MUN DE SABARA",1,"22016","2016-05-06","2016-04-29","2019-04-29","1220198.18","2018-06-22",1,"","213239.22","2018-05-31","2017-03-05 18:06:43.494117","2018-07-27 21:09:29.799861","-19.8959068","-43.8090263","","Creche Bela Vista","2016-04-29","","","-19.8959068","-43.8090263","Sabará","Rua Bela Vista"
1005184,"Escola Proinfância B - Seleção 2014",1,130,39550000,"RUA VENEZUELA","SAGRADA FAMÍLIA                                                                                     ","6517/2013","2018-08-11",2,34,"2018-11-27",1,18,3,1,"1819026.65",1,"18017384000110","PREF MUN DE TAIOBEIRAS",1,"62015","2015-11-05","2015-11-10","2018-11-29","1679575.4","2018-06-15",1,"","618445.58","2018-05-31","2017-03-05 18:06:43.473991","2018-07-27 21:09:29.756633","-15.8162371","-42.2188255","","Escola Proinfância B   Seleção 2014","2015-11-10","","","-15.8162371","-42.2188255","Taiobeiras","Rua Venezuela"
1004962,"CMEI PEDRA 90 II - VOLUNTÁRIOS DA PÁTRIA",6,836,78000000,"Rua H","Pedra 90 II                                                                                         ","6383/2013","2018-10-27",2,0,"2014-10-27",1,18,3,1,"2013173.7",1,"3533064000146","PREF MUN DE CUIABA",1,"21","","2014-01-27","","","","","","425192.59","2018-05-31","2017-03-05 18:06:40.519343","2018-07-27 21:09:23.760275","-15.5546664","-56.0476777","","CMEI Pedra 90 Ii   Voluntários da Pátria","2014-01-27","",False,"-15.5546664","-56.0476777","Cuiabá","Rua Pedra Preta"
29673,"Escola Municipal José Thomé",3,3749,69240000,"Estrada do Rosarinho Az-2 ","Comunidade São Raimundo Nonato                                                                      ","7483/2015","2017-06-30",1,0,"2016-04-29",1,10,"",2,"926026.72",1,"4477642000137","PREFEITURA MUNICIPAL DE AUTAZES",7,"6","2013-05-17","2013-05-20","2016-04-29","896048.1","2016-12-30",1,"","351890.16","2018-05-31","2017-03-05 18:04:45.375298","2018-07-27 21:05:09.058159","-3.7225517","-59.5642369","","Escola Municipal José Thomé","2013-05-20","","","-3.7225517","-59.5642369","Autazes",""
30757,"EDUARDO BRAGA",1,3543,69100000,"RUA ANGELIN","EDUARDO BRAGA                                                                                       ","19600/2014","2018-10-30",2,13,"2018-10-31",1,14,"",2,"3538048.06",1,"4241980000175","PREF MUN DE ITACOATIARA",1,"6","2013-11-07","2013-11-07","2018-10-07","14094986.46","2018-06-13",1,"","1769024.03","2018-05-31","2017-03-05 18:05:07.669777","2018-07-27 21:06:00.995101","-3.1260645","-58.4276897","","Eduardo Braga","2013-11-07","","","-3.1260645","-58.4276897","Itacoatiara","Rua Angelim"
1005458,"Bairro Tangarás/Ferradura",6,80,17031654,"Rua Antônio Dezembro","Parque Bauru                                                                                        ","6751/2013","2018-07-31",2,0,"2015-04-07",1,18,3,1,"1979860.84",1,"46137410000180","PREF MUN DE BAURU",1,"277","2018-04-14","2014-07-07","","","","","","382063.14","2018-05-31","2017-03-05 18:06:47.750965","2018-07-27 21:09:40.851103","-22.32012","-49.0178905","","Bairro Tangarás/Ferradura","2014-07-07","",False,"-22.32012","-49.0178905","Bauru","Rua Marco Antônio Piccirilli"
1005449,"EMEI JARDIM DO BOSQUE",9,857,94960120,"Avenida Capitão Garibaldi Pinto dos Santos","Parque Granja Esperança                                                                             ","6736/2013","2018-12-31",2,0,"",1,18,3,1,"1802473.77",1,"87990800000185","PREF MUN DE CACHOEIRINHA","","","","","","","","","","378314.79","2018-05-31","2017-03-05 18:06:47.576863","2018-07-27 21:09:39.719876","-29.9239972","-51.0914713","","EMEI Jardim do Bosque","","","","-29.9239972","-51.0914713","Cachoeirinha","Avenida Capitão Garibaldi Pinto dos Santos"
1016067,"E.M. OITEIRO DOS PIRES - Santa Rita - MA",1,4068,65105000,"RUA PRINCIPAL DO POVOADO","RURAL                                                                                               ","29676/2014","2019-04-30",2,68,"2018-12-24",1,11,3,2,"1021652.95",1,"63441836000141","PREF MUN DE SANTA RITA",7,"122015","2015-06-05","2015-06-05","2018-04-30","1011004.32","2018-06-05",1,"","592558.72","2018-05-31","2017-03-05 18:09:05.765034","2018-07-27 21:14:56.729909","-3.1806794","-44.2857937","","E.M. Oiteiro dos Pires","2015-06-05","",False,"-3.1806794","-44.2857937","Santa Rita",""
1006098,"Creche Canto da Coruja",6,284,88060300,"Rua Candido Pereira dos Anjos","São João do Rio Vermelho                                                                            ","7098/2013","2018-12-17",2,0,"",1,18,3,1,"1888084.32",1,"82892282000143","PREF MUN DE FLORIANOPOLIS","","","","","","","","","","495938.21","2018-05-31","2017-03-05 18:06:56.677578","2018-07-27 21:10:01.016554","-27.4850065","-48.4112677","","Creche Canto da Coruja","","","","-27.4850065","-48.4112677","Florianópolis","Servidão Maringá"
1017662,"POVOADO SOZINHO - Matões do Norte - MA",4,2439,65468000,"RUA PRINCIPAL DO POVOADO","Zona Rural","32083/2014","2018-12-30",2,27,"2017-05-23",1,10,3,2,"932662.24",1,"1612831000187","PREF MUN DE MATOES DO NORTE",1,"132014","2014-12-12","2014-12-15","2017-05-23","910264.55","2018-03-29",4,"Abandono da empresa","261145.43","2018-05-31","2017-03-05 18:09:25.256346","2018-07-27 21:15:37.500712","-3.7621216","-44.5125127","","Povoado Sozinho","2014-12-15","",False,"-3.7621216","-44.5125127","Matões do Norte","BR-135"
1078703,"MOCAMBINHO - São José do Divino - PI",1,1117,64245000,"RUA PROJETADA","Centro                                                                                              ","17605/2014","2018-12-31",2,61,"2018-12-31",1,10,3,2,"942647.99",1,"41522111000145","PREF MUN DE SAO JOSE DO DIVINO",7,"4","2018-03-22","2018-03-26","2019-03-26","435713.32","2018-06-27",1,"","493853.28","2018-05-31","2018-05-28 21:14:15.202246","2018-07-27 21:16:35.893671","-3.8108612","-41.832865","","","2018-03-26","","","-3.8108612","-41.832865","São José do Divino","PI-311"
1005819,"CRECHE BAIRRO PINHEIRINHO",6,619,85907358,"Rua Ledi Fischer Maas","Pinheirinho                                                                                         ","7005/2013","2018-11-30",2,20,"2018-01-23",1,19,3,1,"1267584.71",1,"76205806000188","PREF MUN DE TOLEDO",1,"8","2016-05-23","2016-06-02","2018-01-23","","2018-03-26","","","243094.14","2018-05-31","2017-03-05 18:06:52.585942","2018-07-27 21:09:51.68372","-24.7486259","-53.6998552","","Creche Bairro Pinheirinho","2016-06-02","","","-24.7486259","-53.6998552","Toledo","Rua Ledi Fischer Maas"
1017669,"5-Sede-Bairro-Campestre - Santa Filomena do Maranhão - MA",4,1476,65768000,"Rua Principal","Campestre","32099/2014","2018-10-30",2,37,"2017-10-02",1,11,3,1,"1021869.45",1,"1612632000179","PREF MUN DE SANTA FILOMENA DO MARANHAO",1,"","2014-09-18","2014-09-25","2017-11-07","1020233.02","2018-03-15",4,"Abandono da empresa","582465.58","2018-05-31","2017-03-05 18:09:25.400307","2018-07-27 21:15:37.785344","-5.5299877","-44.5878439","","5 Sede Bairro Campestre","2014-09-25","","","-5.5299877","-44.5878439","Santa Filomena do Maranhão",""
1006359,"PAC 2 - CRECHE/PRÉ-ESCOLA  001",7,1105,68458690,"Rua F","Vila Pioneira                                                                                       ","7027/2013","2018-11-13",2,0,"2015-04-30",1,18,3,1,"1885668.96",1,"5251632000141","PREF MUN DE TUCURUI",1,"4","2016-07-06","2016-06-17","2017-04-17","1883315.07","","","","454343.5","2018-05-31","2017-03-05 18:07:02.234959","2018-07-27 21:10:13.955292","-3.7608828","-49.6731099","","PAC 2   Creche/Pré-escola  001","2016-06-17","","","-3.7608828","-49.6731099","Tucuruí","Rua B"
1006384," Escola Jardim das Avenidas - Araranguá - SC",4,370,88900000,"Rua Flor de Maio","Jardim das Avenidas                                                                                 ","17687/2014","2018-10-10",2,79,"2018-12-31",1,14,3,1,"3406112.24",1,"82911249000113","PREF MUN DE ARARANGUA",1,"116","2014-08-06","2014-08-06","2017-12-10","3396089.15","2018-07-18",4,"Irregularidades na gestão anterior","2520523.06","2018-05-31","2017-03-05 18:07:02.677107","2018-07-27 21:10:15.813491","-28.9471454","-49.4681034","","Escola Jardim das Avenidas","2014-08-06","","","-28.9471454","-49.4681034","Araranguá","Rua Flôr de Maio"
1006462,"PAC 2 - CRECHE/PRÉ-ESCOLA  008 - Boa Vista - RR",1,1561,69312150,"Rua Dico Vieira","Caimbé                                                                                              ","11478/2014","2018-12-30",2,0,"2016-03-07",1,16,3,1,"1843627.01",1,"5943030000155","PREF MUN DE BOA VISTA","","","","2013-12-05","","","2018-05-05",1,"","460906.75","2018-05-31","2017-03-05 18:07:04.167534","2018-07-27 21:10:19.18117","2.8253186","-60.7169584","","","2013-12-05","",True,"2.8253186","-60.7169584","Boa Vista","Rua Alcídes Lima"
1004501,"Alto Alegre - Sucupira do Riachão - MA",1,4392,65668000,"Avenida Roseana Sarney","Alto Alegre                                                                                         ","17468/2014","2019-08-20",2,63,"2017-12-31",1,11,3,1,"1020041",1,"1612338000167","PREF MUN DE SUCUPIRA DO RIACHAO",7,"22014","2014-05-09","2014-05-21","2018-12-31","1017507.24","2017-11-28",1,"","581423.37","2018-05-31","2017-03-05 18:06:34.248458","2018-07-27 21:09:10.445734","-6.4202466","-43.5425661","","Alto Alegre","2014-05-21","","","-6.4202466","-43.5425661","Sucupira do Riachão","MA-363"
1008027,"E. M. J. DEMITO - Balsas - MA",3,1593,65800000,"POVOADO ILHA DO COCO","POVOADO ILHA DO COCO                                                                                ","22448/2014","2018-04-25",1,10,"2019-09-29",1,11,3,2,"1021955.83",1,"6441430000125","PREF MUN DE BALSAS",1,"42014","2014-06-02","2015-03-05","2015-09-01","1006614.6","2018-04-26",4,"Abandono da empresa","204391.17","2018-05-31","2017-03-05 18:07:29.588658","2018-07-27 21:11:16.938296","-8.7070739","-46.670534","","E. M. J. Demito","2015-03-05","","","-8.7070739","-46.670534","Balsas",""
1017675,"Localizado no Altos da Cidade - Anastácio - MS",1,790,79210000,"Rua Manoel Dionísio Alves de Albres","Altos da Cidade","32508/2014","2019-02-28",2,71,"2018-12-31",1,11,3,1,"977225.92",1,"3452307000111","PREF MUN DE ANASTACIO",7,"12015","2015-03-11","2015-03-20","2018-12-31","977057","2018-05-22",1,"","488612.95","2018-05-31","2017-03-05 18:09:25.518754","2018-07-27 21:15:38.282172","-20.5003163","-55.823641","","Localizado No Altos da Cidade","2015-03-20","","","-20.5003163","-55.823641","Anastácio","Rua Manoel Dionísio Alves de Albres"
1006390,"Rod de Acesso a Cidade  - Cumbe - SE",3,4587,49660000,"RODOVIA CLOVIS DE FARO ROLLEMBERG","Centro                                                                                              ","19811/2014","2017-12-31",1,50,"2017-06-30",1,11,3,1,"926649.18",1,"13112289000182","PREF MUN DE CUMBE",7,"5","2017-08-09","2017-08-10","2018-02-06","435302.55","2016-11-09","","","463324.59","2018-05-31","2017-03-05 18:07:02.79899","2018-07-27 21:10:16.069045","-10.3542453","-37.1814689","","Rod de Acesso A Cidade","2017-08-10","","","-10.3542453","-37.1814689","Cumbe","Praça Clóvis de Faro Rolemberg"
